id,keyword,answer,sentence,options
1534,内,（4）同“纳”。接纳，容纳，采纳,亡走赵，赵不内（《屈原列传》）,（1）里面，里头。与“外”相对；（2）内心；（3）同“纳”。使进入，放入；（4）同“纳”。接纳，容纳，采纳
1535,内,（4）同“纳”。接纳，容纳，采纳,非所以内交于孺子之父母也（《人皆有不忍人之心》）【内交：结交】,（1）里面，里头。与“外”相对；（2）内心；（3）同“纳”。使进入，放入；（4）同“纳”。接纳，容纳，采纳
1536,能,（1）才能，能力,以金笼进上，细疏其能（《促织》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1537,能,（1）才能，能力,争宠而心害其能（《屈原列传》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1538,能,（1）才能，能力,才能不及中人（《过秦论》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1539,能,（2）有才能的人,简能而任之（《谏太宗十思疏》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1540,能,（3）会，善于,非能水也，而绝江河（《劝学》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1541,能,（4）胜任，能做到,非曰能之，愿学焉（《侍坐章》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1542,能,（4）胜任，能做到,不为也，非不能也（《齐桓晋文之事》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1543,能,（4）胜任，能做到,无恒产而有恒心者，惟士为能（《齐桓晋文之事》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1544,能,（5）能够,安能摧眉折腰事权贵（《梦游天姥吟留别》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1545,能,（5）能够,尚能饭否（《永遇乐·京口北固亭怀古》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1546,能,（5）能够,人非生而知之者，孰能无惑（《师说》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1547,能,（5）能够,然不自意能先入关破秦（《鸿门宴》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1548,能,（5）能够,杀人如不能举（《鸿门宴》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1549,能,（5）能够,不能竟书而欲搁笔（《与妻书》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1550,能,（5）能够,并虫亦不能行捉矣（《促织》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1551,能,（6）及，到,骐骥一跃，不能十步（《劝学》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1552,能,（6）及，到,则天地曾不能以一瞬（《赤壁赋》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1553,能,（7）通“态”,又重之以修能（《离骚（节选）》）,（1）才能，能力；（2）有才能的人；（3）会，善于；（4）胜任，能做到；（5）能够；（6）及，到；（7）通“态”
1554,逆,（1）预料,逆以煎我怀（《孔雀东南飞并序》）,（1）预料；（2）回旋
1555,逆,（2）回旋,下有冲波逆折之回川（《蜀道难》）,（1）预料；（2）回旋
1556,辟,（1）打开，开启,前辟四窗（《项脊轩志》）,（1）打开，开启；（2）开辟，开拓；（3）不正；（4）批驳；（5）同“僻”，僻静，幽静
1557,辟,（1）打开，开启,唇吻翕辟（《促织》）,（1）打开，开启；（2）开辟，开拓；（3）不正；（4）批驳；（5）同“僻”，僻静，幽静
1558,辟,（2）开辟，开拓,欲辟土地（《齐桓晋文之事》）,（1）打开，开启；（2）开辟，开拓；（3）不正；（4）批驳；（5）同“僻”，僻静，幽静
1559,辟,（3）不正,放辟邪侈（《齐桓晋文之事》）,（1）打开，开启；（2）开辟，开拓；（3）不正；（4）批驳；（5）同“僻”，僻静，幽静
1560,辟,（4）批驳,辟邪说（《答司马谏议书》）,（1）打开，开启；（2）开辟，开拓；（3）不正；（4）批驳；（5）同“僻”，僻静，幽静
1561,辟,（5）同“僻”，僻静，幽静,扈江离与辟芷兮（《离骚（节选）》）,（1）打开，开启；（2）开辟，开拓；（3）不正；（4）批驳；（5）同“僻”，僻静，幽静
1562,平,（1）平坦,多平方（《登泰山记》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1563,平,（1）平坦,泻水置平地（《拟行路难（其四）》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1564,平,（2）平均，齐一,其培欲平（《种树郭橐驼传》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1565,平,（3）高低相等,春江潮水连海平（《春江花月夜》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1566,平,（4）平允，公正,不平心持正（《苏武传》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1567,平,（5）平安，太平,国治而后天下平（《大学之道》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1568,平,（6）整治，治理，填平,譬如平地（《〈论语〉十二章》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1569,平,（7）经常的，普通的,我也道平日杀人（《窦娥冤》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1570,平,（7）经常的，普通的,吾平日不信有鬼（《与妻书》）平生,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1571,平,（8）平素，往常,似诉平生不得志（《琵琶行并序》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1572,平,（8）平素，往常,吾平生未尝以吾所志语汝（《与妻书》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1573,平,（8）平素，往常,深愧平生之志（《归去来兮辞并序》）,（1）平坦；（2）平均，齐一；（3）高低相等；（4）平允，公正；（5）平安，太平；（6）整治，治理，填平；（7）经常的，普通的；（8）平素，往常
1574,迫,（1）紧迫，急迫,此迫矣（《鸿门宴》）,（1）紧迫，急迫；（2）逼迫，强迫；（1）因婚姻联成的关系，亲属，亲戚；（2）忧愁，悲哀
1575,迫,（2）逼迫，强迫,逼迫有阿母（《孔雀东南飞并序》）,（1）紧迫，急迫；（2）逼迫，强迫；（1）因婚姻联成的关系，亲属，亲戚；（2）忧愁，悲哀
1576,迫,（2）逼迫，强迫,渐见愁煎迫（《孔雀东南飞并序》）,（1）紧迫，急迫；（2）逼迫，强迫；（1）因婚姻联成的关系，亲属，亲戚；（2）忧愁，悲哀
1577,迫,（1）因婚姻联成的关系，亲属，亲戚,悦亲戚之情话，乐琴书以消忧。（《归去来兮辞并序》）,（1）紧迫，急迫；（2）逼迫，强迫；（1）因婚姻联成的关系，亲属，亲戚；（2）忧愁，悲哀
1578,迫,（2）忧愁，悲哀,夫子言之，于我心有戚戚焉。（《齐桓晋文之事》）,（1）紧迫，急迫；（2）逼迫，强迫；（1）因婚姻联成的关系，亲属，亲戚；（2）忧愁，悲哀
